PRODUCT_ID,PRODUCT_GENDER,PRODUCT_WIDTH,PRODUCT_ID_NARROW,PRODUCT_ID_STANDARD,PRODUCT_ID_WIDE,PRODUCT_ID_EXTRAWIDE
ANA_1012B046-001,Female,Wide,ANA_1012B048-003,ANA_1012B047-001,ANA_1012B046-001,
ANA_1012B046-001,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B046-003,Female,Wide,ANA_1012B048-003,ANA_1012B047-003,ANA_1012B046-003,
ANA_1012B046-003,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B046-021,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B046-021,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B046-401,Female,Wide,ANA_1012B048-003,ANA_1012B047-401,ANA_1012B046-401,
ANA_1012B046-401,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B046-402,Female,Wide,ANA_1012B048-003,ANA_1012B047-402,ANA_1012B046-402,
ANA_1012B046-402,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B046-700,Female,Wide,ANA_1012B048-003,ANA_1012B047-700,ANA_1012B046-700,
ANA_1012B046-702,Female,Wide,ANA_1012B048-003,ANA_1012B047-702,ANA_1012B046-702,
ANA_1012B046-702,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-001,Female,Standard,ANA_1012B048-003,ANA_1012B047-001,ANA_1012B046-001,
ANA_1012B047-001,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-002,Female,Standard,ANA_1012B048-003,ANA_1012B047-002,ANA_1012B046-021,
ANA_1012B047-002,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-003,Female,Standard,ANA_1012B048-003,ANA_1012B047-003,ANA_1012B046-003,
ANA_1012B047-003,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-004,Female,Standard,ANA_1012B048-003,ANA_1012B047-004,ANA_1012B046-021,
ANA_1012B047-004,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-020,Female,Standard,ANA_1012B048-003,ANA_1012B047-020,ANA_1012B046-020,
ANA_1012B047-020,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-021,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-021,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-100,Female,Standard,ANA_1012B048-003,ANA_1012B047-100,ANA_1012B046-021,
ANA_1012B047-100,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-401,Female,Standard,ANA_1012B048-003,ANA_1012B047-401,ANA_1012B046-401,
ANA_1012B047-401,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-402,Female,Standard,ANA_1012B048-003,ANA_1012B047-402,ANA_1012B046-402,
ANA_1012B047-402,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-600,Female,Standard,ANA_1012B048-003,ANA_1012B047-600,ANA_1012B046-021,
ANA_1012B047-600,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-700,Female,Standard,ANA_1012B048-003,ANA_1012B047-700,ANA_1012B046-700,
ANA_1012B047-700,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-701,Female,Standard,ANA_1012B048-003,ANA_1012B047-701,ANA_1012B046-021,
ANA_1012B047-701,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B047-702,Female,Standard,ANA_1012B048-003,ANA_1012B047-702,ANA_1012B046-702,
ANA_1012B047-702,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B048-003,Female,Narrow,ANA_1012B048-003,ANA_1012B047-003,ANA_1012B046-003,
ANA_1012B048-003,Female,Narrow,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B085-101,Female,Standard,,ANA_1012B085-101,ANA_1012A915-403,
ANA_1012B085-101,Female,Standard,,ANA_1012B085-101,ANA_1012A915-403,
ANA_1012B085-406,Female,Standard,,ANA_1012B085-406,ANA_1012A915-403,
ANA_1012B085-406,Female,Standard,,ANA_1012B085-101,ANA_1012A915-403,
ANA_1012B159-960,Female,Standard,,ANA_1012B159-960,ANA_1012A889-003,
ANA_1012B159-960,Female,Standard,,ANA_1012A888-100,ANA_1012A889-003,
ANA_1012B182-001,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-002,Female,Standard,,ANA_1012B182-002,ANA_1012B183-002,
ANA_1012B182-002,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-008,Female,Standard,,ANA_1012B182-008,ANA_1012B183-002,
ANA_1012B182-008,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-021,Female,Standard,,ANA_1012B182-021,ANA_1012B183-002,
ANA_1012B182-021,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-028,Female,Standard,,ANA_1012B182-028,ANA_1012B183-028,
ANA_1012B182-100,Female,Standard,,ANA_1012B182-100,ANA_1012B183-002,
ANA_1012B182-100,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-104,Female,Standard,,ANA_1012B182-104,ANA_1012B183-002,
ANA_1012B182-104,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-300,Female,Standard,,ANA_1012B182-300,ANA_1012B183-002,
ANA_1012B182-300,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-400,Female,Standard,,ANA_1012B182-400,ANA_1012B183-400,
ANA_1012B182-400,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-404,Female,Standard,,ANA_1012B182-404,ANA_1012B183-002,
ANA_1012B182-404,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B182-600,Female,Standard,,ANA_1012B182-600,ANA_1012B183-002,
ANA_1012B182-700,Female,Standard,,ANA_1012B182-700,ANA_1012B183-002,
ANA_1012B182-700,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B183-002,Female,Wide,,ANA_1012B182-002,ANA_1012B183-002,
ANA_1012B183-002,Female,Wide,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B183-028,Female,Wide,,ANA_1012B182-028,ANA_1012B183-028,
ANA_1012B183-028,Female,Wide,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B183-400,Female,Wide,,ANA_1012B182-400,ANA_1012B183-400,
ANA_1012B196-003,Female,Wide,,ANA_1012B197-003,ANA_1012B196-003,
ANA_1012B196-101,Female,Wide,,ANA_1012B197-101,ANA_1012B196-101,
ANA_1012B196-400,Female,Wide,,ANA_1012B197-400,ANA_1012B196-400,
ANA_1012B197-001,Female,Standard,,ANA_1012B197-001,ANA_1012B196-001,
ANA_1012B197-002,Female,Standard,,ANA_1012B282-001,ANA_1012B196-101,
ANA_1012B197-002,Female,Standard,,ANA_1012B197-002,ANA_1012B196-002,
ANA_1012B197-021,Female,Standard,,ANA_1012B197-021,ANA_1012B196-101,
ANA_1012B197-021,Female,Standard,,ANA_1012B282-001,ANA_1012B196-101,
ANA_1012B197-101,Female,Standard,,ANA_1012B197-101,ANA_1012B196-101,
ANA_1012B197-300,Female,Standard,,ANA_1012B197-300,ANA_1012B196-101,
ANA_1012B197-400,Female,Standard,,ANA_1012B197-400,ANA_1012B196-400,
ANA_1012B197-401,Female,Standard,,ANA_1012B197-401,ANA_1012B196-101,
ANA_1012B197-601,Female,Standard,,ANA_1012B197-601,ANA_1012B196-101,
ANA_1012B199-001,Female,Wide,,ANA_1012B284-100,ANA_1012B199-001,
ANA_1012B199-001,Female,Wide,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B199-002,Female,Wide,,ANA_1012B201-002,ANA_1012B199-002,
ANA_1012B199-002,Female,Wide,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B199-004,Female,Wide,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B199-021,Female,Wide,,ANA_1012B201-021,ANA_1012B199-021,
ANA_1012B199-021,Female,Wide,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B199-300,Female,Wide,,ANA_1012B201-300,ANA_1012B199-300,
ANA_1012B199-400,Female,Wide,,ANA_1012B201-400,ANA_1012B199-400,
ANA_1012B199-400,Female,Wide,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B199-401,Female,Wide,,ANA_1012B284-100,ANA_1012B199-401,
ANA_1012B201-001,Female,Standard,,ANA_1012B201-001,ANA_1012B199-021,
ANA_1012B201-001,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-002,Female,Standard,,ANA_1012B201-002,ANA_1012B199-002,
ANA_1012B201-002,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-003,Female,Standard,,ANA_1012B201-003,ANA_1012B199-021,
ANA_1012B201-003,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-004,Female,Standard,,ANA_1012B201-004,ANA_1012B199-004,
ANA_1012B201-005,Female,Standard,,ANA_1012B201-005,ANA_1012B199-021,
ANA_1012B201-005,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-020,Female,Standard,,ANA_1012B201-020,ANA_1012B199-020,
ANA_1012B201-020,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-021,Female,Standard,,ANA_1012B201-021,ANA_1012B199-021,
ANA_1012B201-021,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-022,Female,Standard,,ANA_1012B201-022,ANA_1012B199-021,
ANA_1012B201-022,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-100,Female,Standard,,ANA_1012B201-100,ANA_1012B199-021,
ANA_1012B201-100,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-101,Female,Standard,,ANA_1012B201-101,ANA_1012B199-021,
ANA_1012B201-101,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-102,Female,Standard,,ANA_1012B201-102,ANA_1012B199-021,
ANA_1012B201-102,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-300,Female,Standard,,ANA_1012B201-300,ANA_1012B199-300,
ANA_1012B201-300,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-400,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-400,Female,Standard,,ANA_1012B201-400,ANA_1012B199-400,
ANA_1012B201-500,Female,Standard,,ANA_1012B201-500,ANA_1012B199-021,
ANA_1012B201-600,Female,Standard,,ANA_1012B201-600,ANA_1012B199-021,
ANA_1012B201-600,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B201-700,Female,Standard,,ANA_1012B201-700,ANA_1012B199-021,
ANA_1012B201-700,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B205-021,Female,Wide,ANA_1012B207-020,ANA_1012B206-021,ANA_1012B205-021,
ANA_1012B206-001,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-001,Female,Standard,ANA_1012B207-020,ANA_1012B206-001,ANA_1012B205-021,
ANA_1012B206-002,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-002,Female,Standard,ANA_1012B207-020,ANA_1012B206-002,ANA_1012B205-021,
ANA_1012B206-020,Female,Standard,ANA_1012B207-020,ANA_1012B206-020,ANA_1012B205-020,
ANA_1012B206-020,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-021,Female,Standard,ANA_1012B207-020,ANA_1012B206-021,ANA_1012B205-021,
ANA_1012B206-021,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-022,Female,Standard,ANA_1012B207-020,ANA_1012B206-022,ANA_1012B205-021,
ANA_1012B206-023,Female,Standard,ANA_1012B207-020,ANA_1012B206-023,ANA_1012B205-021,
ANA_1012B206-023,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-100,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-100,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-300,Female,Standard,ANA_1012B207-020,ANA_1012B206-300,ANA_1012B205-300,
ANA_1012B206-300,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B206-700,Female,Standard,ANA_1012B207-020,ANA_1012B206-700,ANA_1012B205-021,
ANA_1012B206-750,Female,Standard,ANA_1012B207-020,ANA_1012B206-750,ANA_1012B205-021,
ANA_1012B206-750,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B207-020,Female,Narrow,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-021,
ANA_1012B214-100,Female,Standard,,ANA_1012B214-100,ANA_1012A915-403,
ANA_1012B228-400,Female,Standard,,ANA_1012B228-400,ANA_1012A910-022,
ANA_1012B230-020,Female,Standard,,ANA_1012B230-020,ANA_1012B231-020,
ANA_1012B231-400,Female,Wide,,ANA_1012B230-400,ANA_1012B231-400,
ANA_1012B256-400,Female,Standard,ANA_1012B048-003,ANA_1012B256-400,ANA_1012B046-021,
ANA_1012B257-100,Female,Standard,ANA_1012B048-003,ANA_1012B257-100,ANA_1012B046-021,
ANA_1012B264-020,Female,Standard,ANA_1012B042-020,ANA_1012B264-020,ANA_1012B044-402,
ANA_1012B264-020,Female,Standard,ANA_1012B042-020,ANA_1012B264-020,ANA_1012B043-402,
ANA_1012B272-001,Female,Standard,,ANA_1012B272-001,ANA_1012B297-020,
ANA_1012B272-001,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-002,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-002,Female,Standard,,ANA_1012B272-002,ANA_1012B297-002,
ANA_1012B272-003,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1012B272-003,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-020,Female,Standard,,ANA_1012B272-020,ANA_1012B297-020,
ANA_1012B272-020,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-021,Female,Standard,,ANA_1012B272-021,ANA_1012B297-020,
ANA_1012B272-021,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-022,Female,Standard,,ANA_1012B272-022,ANA_1012B297-020,
ANA_1012B272-022,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-100,Female,Standard,,ANA_1012B272-100,ANA_1012B297-020,
ANA_1012B272-100,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-400,Female,Standard,,ANA_1012B272-400,ANA_1012B297-400,
ANA_1012B272-400,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-401,Female,Standard,,ANA_1012B272-401,ANA_1012B297-020,
ANA_1012B272-401,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B272-500,Female,Standard,,ANA_1012B272-500,ANA_1012B297-020,
ANA_1012B272-700,Female,Standard,,ANA_1012B272-700,ANA_1012B297-020,
ANA_1012B272-700,Female,Standard,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B275-400,Female,Standard,ANA_1012B048-003,ANA_1012B275-400,ANA_1012B046-021,
ANA_1012B275-400,Female,Standard,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B281-100,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B281-100,Female,Standard,,ANA_1012B281-100,ANA_1012B183-002,
ANA_1012B282-001,Female,Standard,,ANA_1012B282-001,ANA_1012B196-101,
ANA_1012B282-001,Female,Standard,,ANA_1012B282-001,ANA_1012B196-101,
ANA_1012B284-100,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B284-100,Female,Standard,,ANA_1012B284-100,ANA_1012B199-021,
ANA_1012B297-002,Female,Wide,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B297-002,Female,Wide,,ANA_1012B272-002,ANA_1012B297-002,
ANA_1012B297-003,Female,Wide,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1012B297-003,Female,Wide,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B297-020,Female,Wide,,ANA_1012B272-020,ANA_1012B297-020,
ANA_1012B297-020,Female,Wide,,ANA_1012B272-003,ANA_1012B297-020,
ANA_1012B297-400,Female,Wide,,ANA_1012B272-400,ANA_1012B297-400,
ANA_1041A079-100,Male,Standard,,ANA_1041A079-100,ANA_1041A113-405,
ANA_1041A079-100,Male,Standard,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1041A079-100,Male,Standard,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A079-300,Male,Standard,,ANA_1041A079-300,ANA_1041A113-405,
ANA_1041A079-300,Male,Standard,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A079-300,Male,Standard,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1041A079-405,Male,Standard,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A079-405,Male,Standard,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1041A079-405,Male,Standard,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A079-500,Male,Standard,,ANA_1041A079-500,ANA_1041A113-405,
ANA_1041A079-601,Male,Standard,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1041A079-601,Male,Standard,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A113-404,Male,Wide,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1041A113-404,Male,Wide,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A113-405,Male,Wide,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A113-405,Male,Wide,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1041A113-405,Male,Wide,,ANA_1041A079-405,ANA_1041A113-405,
ANA_1041A345-960,Male,Standard,,ANA_1041A345-960,ANA_1041A113-405,
ANA_1042A072-101,Female,Standard,,ANA_1042A072-101,ANA_1042A097-406,
ANA_1042A072-101,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A072-107,Female,Standard,,ANA_1042A072-107,ANA_1042A097-406,
ANA_1042A072-404,Female,Standard,,ANA_1042A072-404,ANA_1042A097-406,
ANA_1042A072-404,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A072-407,Female,Standard,,ANA_1042A072-407,ANA_1042A097-407,
ANA_1042A072-407,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A072-408,Female,Standard,,ANA_1042A072-408,ANA_1042A097-406,
ANA_1042A072-408,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A097-406,Female,Wide,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A097-406,Female,Wide,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1071A054-002,Male,Standard,,ANA_1071A054-002,ANA_1071A081-406,
ANA_1071A054-002,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-009,Male,Standard,,ANA_1071A054-009,ANA_1071A081-406,
ANA_1071A054-009,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-012,Male,Standard,,ANA_1071A054-012,ANA_1071A081-406,
ANA_1071A054-012,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-107,Male,Standard,,ANA_1071A054-107,ANA_1071A081-406,
ANA_1071A054-107,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-406,Male,Standard,,ANA_1071A054-406,ANA_1071A081-406,
ANA_1071A054-407,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-407,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A081-406,Male,Wide,,ANA_1071A054-406,ANA_1071A081-406,
ANA_1071A081-406,Male,Wide,,ANA_1071A054-407,ANA_1071A081-406,